ExperimentName,Subject,Group,Block,Trial,STIM,TASK,Switch,Congruent,CVOE,Response,RT,block_type,letter,number,key2,response2,match2,score2
CVOE updated,49,1,1,48,S 61,,,TRUE,CV,q,594,cv,S,1,c,c,TRUE,1
CVOE updated,49,1,1,49,U 67,,,FALSE,CV,p,603,cv,U,7,v,v,TRUE,1
CVOE updated,49,1,1,50,H 32,,,FALSE,CV,q,556,cv,H,2,c,c,TRUE,1
CVOE updated,49,1,1,51,U 50,,,TRUE,CV,p,551,cv,U,0,v,v,TRUE,1
CVOE updated,49,1,1,52,O 49,,,FALSE,CV,p,653,cv,O,9,v,v,TRUE,1
CVOE updated,49,1,1,53,U 32,,,TRUE,CV,p,511,cv,U,2,v,v,TRUE,1
CVOE updated,49,1,1,54,J 78,,,FALSE,CV,q,577,cv,J,8,c,c,TRUE,1
CVOE updated,49,1,1,55,S 54,,,FALSE,CV,q,586,cv,S,4,c,c,TRUE,1
CVOE updated,49,1,1,56,J 27,,,TRUE,CV,q,368,cv,J,7,c,c,TRUE,1
CVOE updated,49,1,1,57,S 06,,,FALSE,CV,q,576,cv,S,6,c,c,TRUE,1
CVOE updated,49,1,1,58,D 67,,,TRUE,CV,q,349,cv,D,7,c,c,TRUE,1
CVOE updated,49,1,1,59,A 79,,,FALSE,CV,p,531,cv,A,9,v,v,TRUE,1
CVOE updated,49,1,1,60,S 52,,,FALSE,CV,q,712,cv,S,2,c,c,TRUE,1
CVOE updated,49,1,1,61,U 16,,,TRUE,CV,p,631,cv,U,6,v,v,TRUE,1
CVOE updated,49,1,1,62,O 82,,,TRUE,CV,p,1176,cv,O,2,v,v,TRUE,1
CVOE updated,49,1,1,63,H 87,,,TRUE,CV,q,615,cv,H,7,c,c,TRUE,1
CVOE updated,49,1,1,64,I 32,,,TRUE,CV,p,634,cv,I,2,v,v,TRUE,1
CVOE updated,49,1,1,65,U 37,,,FALSE,CV,p,1029,cv,U,7,v,v,TRUE,1
CVOE updated,49,1,1,66,I 42,,,TRUE,CV,p,451,cv,I,2,v,v,TRUE,1
CVOE updated,49,1,1,67,D 65,,,TRUE,CV,q,641,cv,D,5,c,c,TRUE,1
CVOE updated,49,1,1,68,U 77,,,FALSE,CV,p,977,cv,U,7,v,v,TRUE,1
CVOE updated,49,1,1,69,E 12,,,TRUE,CV,p,352,cv,E,2,v,v,TRUE,1
CVOE updated,49,1,1,70,I 60,,,TRUE,CV,p,339,cv,I,0,v,v,TRUE,1
CVOE updated,49,1,1,71,J 36,,,FALSE,CV,q,515,cv,J,6,c,c,TRUE,1
CVOE updated,49,1,1,72,H 75,,,TRUE,CV,q,658,cv,H,5,c,c,TRUE,1
CVOE updated,49,1,1,73,I 50,,,TRUE,CV,q,271,cv,I,0,v,c,FALSE,0
CVOE updated,49,1,1,74,E 99,,,FALSE,CV,p,758,cv,E,9,v,v,TRUE,1
CVOE updated,49,1,1,75,A 86,,,TRUE,CV,p,1183,cv,A,6,v,v,TRUE,1
CVOE updated,49,1,1,76,U 48,,,TRUE,CV,p,605,cv,U,8,v,v,TRUE,1
CVOE updated,49,1,1,77,E 01,,,FALSE,CV,p,593,cv,E,1,v,v,TRUE,1
CVOE updated,49,1,1,78,A 78,,,TRUE,CV,p,545,cv,A,8,v,v,TRUE,1
CVOE updated,49,1,1,79,P 60,,,FALSE,CV,q,599,cv,P,0,c,c,TRUE,1
CVOE updated,49,1,1,80,E 43,,,FALSE,CV,p,886,cv,E,3,v,v,TRUE,1
CVOE updated,49,1,1,81,D 69,,,TRUE,CV,q,601,cv,D,9,c,c,TRUE,1
CVOE updated,49,1,1,82,H 11,,,TRUE,CV,q,1810,cv,H,1,c,c,TRUE,1
CVOE updated,49,1,1,83,P 43,,,TRUE,CV,q,345,cv,P,3,c,c,TRUE,1
CVOE updated,49,1,1,84,O 67,,,FALSE,CV,p,534,cv,O,7,v,v,TRUE,1
CVOE updated,49,1,1,85,S 91,,,FALSE,CV,q,723,cv,S,1,c,c,TRUE,1
CVOE updated,49,1,1,86,J 68,,,TRUE,CV,q,371,cv,J,8,c,c,TRUE,1
CVOE updated,49,1,1,87,S 47,,,FALSE,CV,q,503,cv,S,7,c,c,TRUE,1
CVOE updated,49,1,1,88,I 81,,,TRUE,CV,p,523,cv,I,1,v,v,TRUE,1
CVOE updated,49,1,1,89,J 39,,,FALSE,CV,q,2020,cv,J,9,c,c,TRUE,1
CVOE updated,49,1,1,90,A 11,,,TRUE,CV,p,501,cv,A,1,v,v,TRUE,1
CVOE updated,49,1,1,91,O 76,,,FALSE,CV,p,2940,cv,O,6,v,v,TRUE,1
CVOE updated,49,1,1,92,A 62,,,FALSE,CV,p,319,cv,A,2,v,v,TRUE,1
CVOE updated,49,1,1,93,O 27,,,TRUE,CV,p,299,cv,O,7,v,v,TRUE,1
CVOE updated,49,1,1,94,E 66,,,FALSE,CV,p,317,cv,E,6,v,v,TRUE,1
CVOE updated,49,1,1,95,J 62,,,TRUE,CV,q,653,cv,J,2,c,c,TRUE,1
CVOE updated,49,1,1,96,H 72,,,TRUE,CV,q,679,cv,H,2,c,c,TRUE,1
CVOE updated,49,1,1,97,E 49,,,TRUE,CV,p,527,cv,E,9,v,v,TRUE,1
CVOE updated,49,1,1,98,D 52,,,TRUE,CV,q,553,cv,D,2,c,c,TRUE,1
CVOE updated,49,1,1,99,H 62,,,TRUE,CV,q,658,cv,H,2,c,c,TRUE,1
CVOE updated,49,1,1,100,I 11,,,TRUE,CV,p,431,cv,I,1,v,v,TRUE,1
CVOE updated,49,1,1,101,A 98,,,FALSE,CV,p,1144,cv,A,8,v,v,TRUE,1
CVOE updated,49,1,1,102,H 29,,,FALSE,CV,q,535,cv,H,9,c,c,TRUE,1
CVOE updated,49,1,1,103,E 83,,,TRUE,CV,p,589,cv,E,3,v,v,TRUE,1
CVOE updated,49,1,1,104,D 43,,,FALSE,CV,p,347,cv,D,3,c,v,FALSE,0
CVOE updated,49,1,1,105,P 45,,,TRUE,CV,q,985,cv,P,5,c,c,TRUE,1
CVOE updated,49,1,1,106,J 17,,,TRUE,CV,q,650,cv,J,7,c,c,TRUE,1
CVOE updated,53,1,1,11,A 71,,,FALSE,CV,p,779,cv,A,1,v,v,TRUE,1
CVOE updated,53,1,1,12,I 66,,,TRUE,CV,p,550,cv,I,6,v,v,TRUE,1
CVOE updated,53,1,1,13,S 30,,,FALSE,CV,q,489,cv,S,0,c,c,TRUE,1
CVOE updated,53,1,1,14,D 20,,,FALSE,CV,q,469,cv,D,0,c,c,TRUE,1
CVOE updated,53,1,1,15,I 31,,,FALSE,CV,p,396,cv,I,1,v,v,TRUE,1
CVOE updated,53,1,1,16,P 16,,,FALSE,CV,q,416,cv,P,6,c,c,TRUE,1
CVOE updated,53,1,1,17,A 49,,,FALSE,CV,p,348,cv,A,9,v,v,TRUE,1
CVOE updated,53,1,1,18,O 64,,,TRUE,CV,p,481,cv,O,4,v,v,TRUE,1
CVOE updated,53,1,1,19,D 02,,,FALSE,CV,q,465,cv,D,2,c,c,TRUE,1
CVOE updated,53,1,1,20,P 81,,,TRUE,CV,q,440,cv,P,1,c,c,TRUE,1
CVOE updated,53,1,1,21,J 58,,,FALSE,CV,q,565,cv,J,8,c,c,TRUE,1
CVOE updated,53,1,1,22,A 22,,,TRUE,CV,p,401,cv,A,2,v,v,TRUE,1
CVOE updated,53,1,1,23,J 72,,,FALSE,CV,q,446,cv,J,2,c,c,TRUE,1
CVOE updated,53,1,1,24,P 91,,,TRUE,CV,q,552,cv,P,1,c,c,TRUE,1
CVOE updated,53,1,1,25,E 19,,,FALSE,CV,p,471,cv,E,9,v,v,TRUE,1
CVOE updated,53,1,1,26,I 30,,,TRUE,CV,p,449,cv,I,0,v,v,TRUE,1
CVOE updated,53,1,1,27,D 91,,,TRUE,CV,q,448,cv,D,1,c,c,TRUE,1
CVOE updated,53,1,1,28,O 48,,,TRUE,CV,p,399,cv,O,8,v,v,TRUE,1
CVOE updated,53,1,1,29,A 89,,,FALSE,CV,q,422,cv,A,9,v,c,FALSE,0
CVOE updated,53,1,1,30,U 11,,,FALSE,CV,p,688,cv,U,1,v,v,TRUE,1
CVOE updated,53,1,1,31,I 76,,,TRUE,CV,p,454,cv,I,6,v,v,TRUE,1
CVOE updated,53,1,1,32,U 89,,,FALSE,CV,p,536,cv,U,9,v,v,TRUE,1
CVOE updated,53,1,1,33,D 63,,,TRUE,CV,q,484,cv,D,3,c,c,TRUE,1
CVOE updated,53,1,1,34,H 70,,,FALSE,CV,q,625,cv,H,0,c,c,TRUE,1
CVOE updated,53,1,1,35,D 48,,,FALSE,CV,q,577,cv,D,8,c,c,TRUE,1
CVOE updated,53,1,1,36,P 56,,,FALSE,CV,q,474,cv,P,6,c,c,TRUE,1
CVOE updated,53,1,1,37,O 77,,,FALSE,CV,p,475,cv,O,7,v,v,TRUE,1
CVOE updated,53,1,1,38,P 42,,,FALSE,CV,q,458,cv,P,2,c,c,TRUE,1
CVOE updated,53,1,1,39,H 22,,,FALSE,CV,q,428,cv,H,2,c,c,TRUE,1
CVOE updated,53,1,1,40,E 42,,,TRUE,CV,p,544,cv,E,2,v,v,TRUE,1
CVOE updated,53,1,1,41,J 28,,,FALSE,CV,q,556,cv,J,8,c,c,TRUE,1
CVOE updated,53,1,1,42,E 95,,,FALSE,CV,p,396,cv,E,5,v,v,TRUE,1
CVOE updated,53,1,1,43,S 63,,,TRUE,CV,q,435,cv,S,3,c,c,TRUE,1
CVOE updated,53,1,1,44,H 50,,,FALSE,CV,q,572,cv,H,0,c,c,TRUE,1
CVOE updated,53,1,1,45,S 33,,,TRUE,CV,q,444,cv,S,3,c,c,TRUE,1
CVOE updated,53,1,1,46,P 57,,,TRUE,CV,q,444,cv,P,7,c,c,TRUE,1
CVOE updated,53,1,1,47,E 23,,,FALSE,CV,p,709,cv,E,3,v,v,TRUE,1
CVOE updated,53,1,1,48,S 61,,,TRUE,CV,q,500,cv,S,1,c,c,TRUE,1
CVOE updated,53,1,1,49,U 67,,,FALSE,CV,p,391,cv,U,7,v,v,TRUE,1
CVOE updated,53,1,1,50,H 32,,,FALSE,CV,q,449,cv,H,2,c,c,TRUE,1
CVOE updated,53,1,1,51,U 50,,,TRUE,CV,p,577,cv,U,0,v,v,TRUE,1
CVOE updated,53,1,1,52,O 49,,,FALSE,CV,p,470,cv,O,9,v,v,TRUE,1
CVOE updated,53,1,1,53,U 32,,,TRUE,CV,p,439,cv,U,2,v,v,TRUE,1
CVOE updated,53,1,1,54,J 78,,,FALSE,CV,q,560,cv,J,8,c,c,TRUE,1
CVOE updated,53,1,1,55,S 54,,,FALSE,CV,q,517,cv,S,4,c,c,TRUE,1
CVOE updated,53,1,1,56,J 27,,,TRUE,CV,q,481,cv,J,7,c,c,TRUE,1
CVOE updated,53,1,1,57,S 06,,,FALSE,CV,q,440,cv,S,6,c,c,TRUE,1
CVOE updated,53,1,1,58,D 67,,,TRUE,CV,q,393,cv,D,7,c,c,TRUE,1
CVOE updated,53,1,1,59,A 79,,,FALSE,CV,p,497,cv,A,9,v,v,TRUE,1
CVOE updated,53,1,1,60,S 52,,,FALSE,CV,q,509,cv,S,2,c,c,TRUE,1
CVOE updated,53,1,1,61,U 16,,,TRUE,CV,p,638,cv,U,6,v,v,TRUE,1
CVOE updated,53,1,1,62,O 82,,,TRUE,CV,p,1026,cv,O,2,v,v,TRUE,1
CVOE updated,53,1,1,63,H 87,,,TRUE,CV,q,530,cv,H,7,c,c,TRUE,1
CVOE updated,53,1,1,64,I 32,,,TRUE,CV,p,495,cv,I,2,v,v,TRUE,1
CVOE updated,53,1,1,65,U 37,,,FALSE,CV,p,569,cv,U,7,v,v,TRUE,1
CVOE updated,53,1,1,66,I 42,,,TRUE,CV,p,601,cv,I,2,v,v,TRUE,1
CVOE updated,53,1,1,67,D 65,,,TRUE,CV,q,405,cv,D,5,c,c,TRUE,1
CVOE updated,53,1,1,68,U 77,,,FALSE,CV,p,400,cv,U,7,v,v,TRUE,1
CVOE updated,53,1,1,69,E 12,,,TRUE,CV,p,576,cv,E,2,v,v,TRUE,1
CVOE updated,53,1,1,70,I 60,,,TRUE,CV,p,423,cv,I,0,v,v,TRUE,1
CVOE updated,53,1,1,71,J 36,,,FALSE,CV,q,564,cv,J,6,c,c,TRUE,1
CVOE updated,53,1,1,72,H 75,,,TRUE,CV,q,630,cv,H,5,c,c,TRUE,1
CVOE updated,53,1,1,73,I 50,,,TRUE,CV,p,560,cv,I,0,v,v,TRUE,1
CVOE updated,53,1,1,74,E 99,,,FALSE,CV,p,511,cv,E,9,v,v,TRUE,1
CVOE updated,53,1,1,75,A 86,,,TRUE,CV,p,504,cv,A,6,v,v,TRUE,1
CVOE updated,53,1,1,76,U 48,,,TRUE,CV,p,473,cv,U,8,v,v,TRUE,1
CVOE updated,53,1,1,77,E 01,,,FALSE,CV,p,517,cv,E,1,v,v,TRUE,1
CVOE updated,53,1,1,78,A 78,,,TRUE,CV,p,465,cv,A,8,v,v,TRUE,1
CVOE updated,53,1,1,79,P 60,,,FALSE,CV,q,508,cv,P,0,c,c,TRUE,1
CVOE updated,53,1,1,80,E 43,,,FALSE,CV,p,348,cv,E,3,v,v,TRUE,1
CVOE updated,53,1,1,81,D 69,,,TRUE,CV,q,476,cv,D,9,c,c,TRUE,1
CVOE updated,53,1,1,82,H 11,,,TRUE,CV,p,376,cv,H,1,c,v,FALSE,0
CVOE updated,53,1,1,83,P 43,,,TRUE,CV,q,795,cv,P,3,c,c,TRUE,1
CVOE updated,53,1,1,84,O 67,,,FALSE,CV,p,442,cv,O,7,v,v,TRUE,1
CVOE updated,53,1,1,85,S 91,,,FALSE,CV,q,394,cv,S,1,c,c,TRUE,1
CVOE updated,53,1,1,86,J 68,,,TRUE,CV,q,416,cv,J,8,c,c,TRUE,1
CVOE updated,53,1,1,87,S 47,,,FALSE,CV,q,376,cv,S,7,c,c,TRUE,1
CVOE updated,53,1,1,88,I 81,,,TRUE,CV,p,581,cv,I,1,v,v,TRUE,1
CVOE updated,53,1,1,89,J 39,,,FALSE,CV,q,429,cv,J,9,c,c,TRUE,1
