"","ExperimentName","Subject","Group","Block","Trial","STIM","TASK","Switch","Congruent","CVOE","Response","Key","PCVstim.RT","Match","score"
"3207","CVOE_D",12,1,2,97,"I 56","","",TRUE,"OE","p","p",599,TRUE,1
"3208","CVOE_D",12,1,2,98,"P 87","","",TRUE,"OE","q","q",559,TRUE,1
"3209","CVOE_D",12,1,2,99,"O 80","","",TRUE,"OE","p","p",975,TRUE,1
"3210","CVOE_D",12,1,2,100,"U 60","","",TRUE,"OE","p","p",539,TRUE,1
"3211","CVOE_D",12,1,2,101,"P 48","","",FALSE,"OE","p","p",582,TRUE,1
"3212","CVOE_D",12,1,2,102,"H 64","","",FALSE,"OE","p","p",539,TRUE,1
"3213","CVOE_D",12,1,2,103,"A 13","","",FALSE,"OE","q","q",534,TRUE,1
"3214","CVOE_D",12,1,2,104,"H 68","","",FALSE,"OE","p","p",562,TRUE,1
"3215","CVOE_D",12,1,2,105,"E 16","","",TRUE,"OE","p","p",522,TRUE,1
"3216","CVOE_D",12,1,2,106,"S 71","","",TRUE,"OE","q","q",442,TRUE,1
"3217","CVOE_D",12,1,3,11,"U 38","Number","N",TRUE,"OE","p","p",3223,TRUE,1
"3218","CVOE_D",12,1,3,12,"P 73","Number","N",TRUE,"OE","q","q",1190,TRUE,1
"3219","CVOE_D",12,1,3,13,"U 95","Letter","Y",FALSE,"CV","p","p",1340,TRUE,1
"3220","CVOE_D",12,1,3,14,"J 61","Number","Y",TRUE,"OE","q","q",1319,TRUE,1
"3221","CVOE_D",12,1,3,15,"D 51","Number","N",TRUE,"OE","q","q",1224,TRUE,1
"3222","CVOE_D",12,1,3,16,"S 28","Number","N",FALSE,"OE","p","p",2126,TRUE,1
"3223","CVOE_D",12,1,3,17,"A 56","Letter","Y",TRUE,"CV","p","p",1599,TRUE,1
"3224","CVOE_D",12,1,3,18,"H 78","Letter","N",FALSE,"CV","q","q",1249,TRUE,1
"3225","CVOE_D",12,1,3,19,"P 92","Letter","N",FALSE,"CV","q","q",5219,TRUE,1
"3226","CVOE_D",12,1,3,20,"E 05","Number","Y",FALSE,"OE","q","q",1611,TRUE,1
"3227","CVOE_D",12,1,3,21,"P 57","Letter","Y",TRUE,"CV","q","q",910,TRUE,1
"3228","CVOE_D",12,1,3,22,"D 88","Number","Y",FALSE,"OE","p","p",1004,TRUE,1
"3229","CVOE_D",12,1,3,23,"O 89","Letter","Y",FALSE,"CV","p","p",1245,TRUE,1
"3230","CVOE_D",12,1,3,24,"U 43","Number","Y",FALSE,"OE","q","q",1406,TRUE,1
"3231","CVOE_D",12,1,3,25,"H 10","Number","N",FALSE,"OE","p","p",1158,TRUE,1
"3232","CVOE_D",12,1,3,26,"S 07","Letter","Y",TRUE,"CV","q","q",1431,TRUE,1
"3233","CVOE_D",12,1,3,27,"J 10","Letter","N",FALSE,"CV","q","q",1413,TRUE,1
"3234","CVOE_D",12,1,3,28,"H 54","Number","Y",FALSE,"OE","p","p",2224,TRUE,1
"3235","CVOE_D",12,1,3,29,"E 99","Number","N",FALSE,"OE","q","q",1759,TRUE,1
"3236","CVOE_D",12,1,3,30,"J 36","Letter","Y",FALSE,"CV","q","q",999,TRUE,1
"3237","CVOE_D",12,1,3,31,"I 94","Letter","N",TRUE,"CV","p","p",1224,TRUE,1
"3238","CVOE_D",12,1,3,32,"A 82","Letter","N",TRUE,"CV","p","p",886,TRUE,1
"3239","CVOE_D",12,1,3,33,"H 79","Number","Y",TRUE,"OE","q","q",1248,TRUE,1
"3240","CVOE_D",12,1,3,34,"J 60","Number","N",FALSE,"OE","p","p",1136,TRUE,1
"3241","CVOE_D",12,1,3,35,"S 28","Letter","Y",FALSE,"CV","q","q",1106,TRUE,1
"3242","CVOE_D",12,1,3,36,"P 11","Number","Y",TRUE,"OE","q","q",1249,TRUE,1
"3243","CVOE_D",12,1,3,37,"D 39","Number","N",TRUE,"OE","q","q",1621,TRUE,1
"3244","CVOE_D",12,1,3,38,"E 90","Number","N",TRUE,"OE","p","p",1191,TRUE,1
"3245","CVOE_D",12,1,3,39,"I 38","Number","N",TRUE,"OE","p","p",1117,TRUE,1
"3246","CVOE_D",12,1,3,40,"S 35","Letter","Y",TRUE,"CV","q","q",1103,TRUE,1
"3247","CVOE_D",12,1,3,41,"D 41","Number","Y",TRUE,"OE","q","q",1237,TRUE,1
"3248","CVOE_D",12,1,3,42,"E 06","Number","N",TRUE,"OE","p","p",1093,TRUE,1
"3249","CVOE_D",12,1,3,43,"A 27","Number","N",FALSE,"OE","q","q",840,TRUE,1
"3250","CVOE_D",12,1,3,44,"U 95","Letter","Y",FALSE,"CV","p","p",937,TRUE,1
"3251","CVOE_D",12,1,3,45,"A 53","Letter","N",FALSE,"CV","p","p",996,TRUE,1
"3252","CVOE_D",12,1,3,46,"E 43","Letter","N",FALSE,"CV","p","p",957,TRUE,1
"3253","CVOE_D",12,1,3,47,"P 05","Number","Y",TRUE,"OE","q","q",861,TRUE,1
"3254","CVOE_D",12,1,3,48,"O 19","Letter","Y",FALSE,"CV","p","p",2875,TRUE,1
"3255","CVOE_D",12,1,3,49,"I 96","Number","Y",TRUE,"OE","p","p",1013,TRUE,1
"3256","CVOE_D",12,1,3,50,"A 88","Number","N",TRUE,"OE","p","p",976,TRUE,1
"3257","CVOE_D",12,1,3,51,"I 67","Number","N",FALSE,"OE","q","q",931,TRUE,1
"3258","CVOE_D",12,1,3,52,"D 40","Number","N",FALSE,"OE","p","p",1118,TRUE,1
"3259","CVOE_D",12,1,3,53,"P 79","Letter","Y",TRUE,"CV","q","q",1391,TRUE,1
"3260","CVOE_D",12,1,3,54,"U 24","Number","Y",TRUE,"OE","p","p",1437,TRUE,1
"3261","CVOE_D",12,1,3,55,"P 74","Number","N",FALSE,"OE","p","p",2126,TRUE,1
"3262","CVOE_D",12,1,3,56,"E 70","Number","N",TRUE,"OE","p","p",1175,TRUE,1
"3263","CVOE_D",12,1,3,57,"S 27","Number","N",TRUE,"OE","q","q",882,TRUE,1
"3264","CVOE_D",12,1,3,58,"E 54","Letter","Y",TRUE,"CV","p","p",979,TRUE,1
"3265","CVOE_D",12,1,3,59,"A 53","Letter","N",FALSE,"CV","p","p",910,TRUE,1
"3266","CVOE_D",12,1,3,60,"P 34","Letter","N",FALSE,"CV","q","q",708,TRUE,1
"3267","CVOE_D",12,1,3,61,"D 74","Number","Y",FALSE,"OE","p","p",2146,TRUE,1
"3268","CVOE_D",12,1,3,62,"A 03","Letter","Y",FALSE,"CV","p","p",1112,TRUE,1
"3269","CVOE_D",12,1,3,63,"E 24","Number","Y",TRUE,"OE","p","p",830,TRUE,1
"3270","CVOE_D",12,1,3,64,"I 58","Letter","Y",TRUE,"CV","p","p",972,TRUE,1
"3271","CVOE_D",12,1,3,65,"D 77","Number","Y",TRUE,"OE","q","q",1263,TRUE,1
"3272","CVOE_D",12,1,3,66,"S 75","Number","N",TRUE,"OE","q","q",1365,TRUE,1
"3273","CVOE_D",12,1,3,67,"I 20","Letter","Y",TRUE,"CV","p","p",998,TRUE,1
"3274","CVOE_D",12,1,3,68,"J 52","Letter","N",FALSE,"CV","q","q",1094,TRUE,1
"3275","CVOE_D",12,1,3,69,"A 38","Number","Y",TRUE,"OE","p","p",1146,TRUE,1
"3276","CVOE_D",12,1,3,70,"I 60","Letter","Y",TRUE,"CV","p","p",1192,TRUE,1
"3277","CVOE_D",12,1,3,71,"S 51","Number","Y",TRUE,"OE","q","q",678,TRUE,1
"3278","CVOE_D",12,1,3,72,"D 63","Letter","Y",TRUE,"CV","q","q",2166,TRUE,1
"3279","CVOE_D",12,1,3,73,"U 27","Letter","N",FALSE,"CV","p","p",1119,TRUE,1
"3280","CVOE_D",12,1,3,74,"J 77","Letter","N",TRUE,"CV","q","q",776,TRUE,1
"3281","CVOE_D",12,1,3,75,"O 15","Number","Y",FALSE,"OE","p","q",859,FALSE,0
"3282","CVOE_D",12,1,3,76,"J 20","Letter","Y",FALSE,"CV","q","q",1582,TRUE,1
"3283","CVOE_D",12,1,3,77,"U 97","Number","Y",FALSE,"OE","q","q",1876,TRUE,1
"3284","CVOE_D",12,1,3,78,"H 03","Number","N",TRUE,"OE","q","q",1189,TRUE,1
"3285","CVOE_D",12,1,3,79,"O 04","Letter","Y",TRUE,"CV","p","p",1491,TRUE,1
"3286","CVOE_D",12,1,3,80,"E 10","Letter","N",TRUE,"CV","p","p",4326,TRUE,1
"3287","CVOE_D",12,1,3,81,"I 52","Letter","N",TRUE,"CV","p","p",1211,TRUE,1
"3288","CVOE_D",12,1,3,82,"H 81","Number","Y",TRUE,"OE","q","q",846,TRUE,1
"3289","CVOE_D",12,1,3,83,"I 41","Number","N",FALSE,"OE","q","q",2711,TRUE,1
"3290","CVOE_D",12,1,3,84,"U 19","Letter","Y",FALSE,"CV","p","p",1605,TRUE,1
"3291","CVOE_D",12,1,3,85,"O 17","Number","Y",FALSE,"OE","q","q",774,TRUE,1
"3292","CVOE_D",12,1,3,86,"A 10","Number","N",TRUE,"OE","p","p",1553,TRUE,1
"3293","CVOE_D",12,1,3,87,"P 93","Letter","Y",TRUE,"CV","q","q",1511,TRUE,1
"3294","CVOE_D",12,1,3,88,"E 59","Letter","N",FALSE,"CV","p","p",957,TRUE,1
"3295","CVOE_D",12,1,3,89,"O 53","Letter","N",FALSE,"CV","p","p",814,TRUE,1
"3296","CVOE_D",12,1,3,90,"A 96","Letter","N",TRUE,"CV","p","p",769,TRUE,1
"3297","CVOE_D",12,1,3,91,"H 36","Letter","Y",FALSE,"CV","q","q",764,TRUE,1
"3298","CVOE_D",12,1,3,92,"A 63","Letter","N",FALSE,"CV","p","p",917,TRUE,1
"3299","CVOE_D",12,1,3,93,"I 38","Letter","N",TRUE,"CV","p","p",621,TRUE,1
"3300","CVOE_D",12,1,3,94,"O 51","Number","Y",FALSE,"OE","p","q",891,FALSE,0
"3301","CVOE_D",12,1,3,95,"J 26","Number","N",FALSE,"OE","p","p",974,TRUE,1
"3302","CVOE_D",12,1,3,96,"S 34","Letter","Y",FALSE,"CV","q","q",1514,TRUE,1
"3303","CVOE_D",12,1,3,97,"U 85","Number","Y",FALSE,"OE","p","q",1864,FALSE,0
"3304","CVOE_D",12,1,3,98,"J 77","Number","N",TRUE,"OE","q","q",902,TRUE,1
"3305","CVOE_D",12,1,3,99,"I 73","Letter","Y",FALSE,"CV","p","p",988,TRUE,1
"3306","CVOE_D",12,1,3,100,"H 46","Number","Y",FALSE,"OE","p","p",3362,TRUE,1
"3307","CVOE_D",12,1,3,101,"D 04","Number","N",FALSE,"OE","p","p",1659,TRUE,1
"3308","CVOE_D",12,1,3,102,"P 72","Letter","Y",FALSE,"CV","q","q",2343,TRUE,1
"3309","CVOE_D",12,1,3,103,"D 99","Number","Y",TRUE,"OE","q","q",5685,TRUE,1
"3310","CVOE_D",12,1,3,104,"U 25","Letter","Y",FALSE,"CV","p","p",2311,TRUE,1
"3311","CVOE_D",12,1,3,105,"O 32","Letter","N",TRUE,"CV","p","p",1110,TRUE,1
"3312","CVOE_D",12,1,3,106,"E 80","Letter","N",TRUE,"CV","p","p",748,TRUE,1
"3313","CVOE_D",12,1,3,107,"O 84","Number","Y",TRUE,"OE","p","p",770,TRUE,1
"3314","CVOE_D",12,1,3,108,"A 78","Number","N",TRUE,"OE","p","p",1845,TRUE,1
"3315","CVOE_D",12,1,3,109,"S 05","Number","N",TRUE,"OE","q","q",878,TRUE,1
"3316","CVOE_D",12,1,3,110,"U 35","Letter","Y",FALSE,"CV","p","p",1206,TRUE,1
"3317","CVOE_D",12,1,3,111,"H 14","Letter","N",FALSE,"CV","q","q",799,TRUE,1
"3318","CVOE_D",12,1,3,112,"U 15","Number","Y",FALSE,"OE","q","q",967,TRUE,1
"3319","CVOE_D",12,1,3,113,"E 36","Letter","Y",TRUE,"CV","p","p",880,TRUE,1
"3320","CVOE_D",12,1,3,114,"P 70","Letter","N",FALSE,"CV","q","q",792,TRUE,1
"3321","CVOE_D",12,1,3,115,"O 44","Number","Y",TRUE,"OE","p","p",1686,TRUE,1
"3322","CVOE_D",12,1,3,116,"S 41","Letter","Y",TRUE,"CV","q","q",1479,TRUE,1
"3323","CVOE_D",12,1,3,117,"D 83","Letter","N",TRUE,"CV","q","q",840,TRUE,1
"3324","CVOE_D",12,1,3,118,"J 39","Letter","N",TRUE,"CV","q","q",728,TRUE,1
"3325","CVOE_D",12,1,3,119,"S 22","Number","Y",FALSE,"OE","p","p",916,TRUE,1
"3326","CVOE_D",12,1,3,120,"D 89","Letter","Y",TRUE,"CV","q","q",996,TRUE,1
"3327","CVOE_D",12,1,3,121,"P 87","Letter","N",TRUE,"CV","q","q",629,TRUE,1
"3328","CVOE_D",12,1,3,122,"H 42","Letter","N",FALSE,"CV","q","q",778,TRUE,1
"3329","CVOE_D",12,1,3,123,"S 49","Letter","N",TRUE,"CV","q","q",686,TRUE,1
"3330","CVOE_D",12,1,3,124,"J 20","Number","Y",FALSE,"OE","p","p",1318,TRUE,1
"3331","CVOE_D",12,1,3,125,"O 19","Letter","Y",FALSE,"CV","p","p",927,TRUE,1
"3332","CVOE_D",12,1,3,126,"H 50","Letter","N",FALSE,"CV","q","q",783,TRUE,1
"3333","CVOE_D",12,1,3,127,"I 68","Number","Y",TRUE,"OE","p","p",965,TRUE,1
"3334","CVOE_D",12,1,3,128,"J 72","Number","N",FALSE,"OE","p","p",894,TRUE,1
"3335","CVOE_D",12,1,3,129,"O 21","Number","N",FALSE,"OE","q","q",825,TRUE,1
"3336","CVOE_D",12,1,3,130,"H 22","Number","N",FALSE,"OE","p","p",903,TRUE,1
"3337","CVOE_D",12,1,4,1,"A 44","Letter","N",TRUE,"CV","p","p",4933,TRUE,1
"3338","CVOE_D",12,1,4,2,"D 94","Letter","N",FALSE,"CV","q","q",1105,TRUE,1
"3339","CVOE_D",12,1,4,3,"E 75","Number","Y",FALSE,"OE","q","p",1215,FALSE,0
"3340","CVOE_D",12,1,4,4,"H 81","Number","N",TRUE,"OE","q","p",1147,FALSE,0
"3341","CVOE_D",12,1,4,5,"I 64","Letter","Y",TRUE,"CV","p","p",1569,TRUE,1
"3342","CVOE_D",12,1,4,6,"J 54","Letter","N",FALSE,"CV","q","q",732,TRUE,1
"3343","CVOE_D",12,1,4,7,"O 23","Number","Y",FALSE,"OE","q","q",975,TRUE,1
"3344","CVOE_D",12,1,4,8,"P 05","Number","N",TRUE,"OE","q","q",914,TRUE,1
"3345","CVOE_D",12,1,4,9,"S 34","Letter","Y",FALSE,"CV","q","q",755,TRUE,1
"3346","CVOE_D",12,1,4,10,"U 88","Letter","N",TRUE,"CV","p","p",1587,TRUE,1
"3347","CVOE_D",12,1,4,11,"A 70","Number","Y",TRUE,"OE","p","p",1769,TRUE,1
"3348","CVOE_D",12,1,4,12,"D 12","Number","N",FALSE,"OE","p","p",773,TRUE,1
"3349","CVOE_D",12,1,4,13,"E 79","Letter","Y",FALSE,"CV","p","p",1192,TRUE,1
"3350","CVOE_D",12,1,4,14,"H 72","Letter","N",FALSE,"CV","q","q",790,TRUE,1
"3351","CVOE_D",12,1,4,15,"I 41","Number","Y",FALSE,"OE","q","q",852,TRUE,1
"3352","CVOE_D",12,1,4,16,"J 63","Number","N",TRUE,"OE","q","q",1063,TRUE,1
"3353","CVOE_D",12,1,4,17,"O 03","Letter","Y",FALSE,"CV","p","p",1485,TRUE,1
"3354","CVOE_D",12,1,4,18,"P 75","Letter","N",TRUE,"CV","q","q",726,TRUE,1
"3355","CVOE_D",12,1,4,19,"S 61","Number","Y",TRUE,"OE","q","q",1550,TRUE,1
"3356","CVOE_D",12,1,4,20,"U 28","Number","N",TRUE,"OE","p","p",892,TRUE,1
"3357","CVOE_D",12,1,4,21,"A 21","Letter","Y",FALSE,"CV","p","p",920,TRUE,1
"3358","CVOE_D",12,1,4,22,"D 18","Letter","N",FALSE,"CV","q","q",696,TRUE,1
"3359","CVOE_D",12,1,4,23,"E 35","Number","Y",FALSE,"OE","q","q",1107,TRUE,1
"3360","CVOE_D",12,1,4,24,"H 62","Number","N",FALSE,"OE","p","p",977,TRUE,1
"3361","CVOE_D",12,1,4,25,"I 82","Letter","Y",TRUE,"CV","p","p",781,TRUE,1
"3362","CVOE_D",12,1,4,26,"J 78","Letter","N",FALSE,"CV","q","q",1768,TRUE,1
"3363","CVOE_D",12,1,4,27,"O 12","Number","Y",TRUE,"OE","p","p",1651,TRUE,1
"3364","CVOE_D",12,1,4,28,"P 13","Number","N",TRUE,"OE","q","q",711,TRUE,1
"3365","CVOE_D",12,1,4,29,"S 07","Letter","Y",TRUE,"CV","q","q",892,TRUE,1
"3366","CVOE_D",12,1,4,30,"U 36","Letter","N",TRUE,"CV","p","p",1040,TRUE,1
"3367","CVOE_D",12,1,4,31,"A 96","Number","Y",TRUE,"OE","p","p",1000,TRUE,1
"3368","CVOE_D",12,1,4,32,"D 04","Number","N",FALSE,"OE","p","p",897,TRUE,1
"3369","CVOE_D",12,1,4,33,"E 60","Letter","Y",TRUE,"CV","p","p",1508,TRUE,1
"3370","CVOE_D",12,1,4,34,"H 83","Letter","N",TRUE,"CV","q","q",794,TRUE,1
"3371","CVOE_D",12,1,4,35,"I 64","Number","Y",TRUE,"OE","p","p",856,TRUE,1
"3372","CVOE_D",12,1,4,36,"J 76","Number","N",FALSE,"OE","p","p",1283,TRUE,1
"3373","CVOE_D",12,1,4,37,"O 78","Letter","Y",TRUE,"CV","p","p",1292,TRUE,1
"3374","CVOE_D",12,1,4,38,"P 09","Letter","N",TRUE,"CV","q","q",959,TRUE,1
"3375","CVOE_D",12,1,4,39,"S 72","Number","Y",FALSE,"OE","p","p",1240,TRUE,1
"3376","CVOE_D",12,1,4,40,"U 47","Number","N",FALSE,"OE","q","q",1608,TRUE,1
"3377","CVOE_D",12,1,4,41,"A 31","Letter","Y",FALSE,"CV","p","p",940,TRUE,1
"3378","CVOE_D",12,1,4,42,"D 96","Letter","N",FALSE,"CV","q","q",695,TRUE,1
"3379","CVOE_D",12,1,4,43,"E 40","Number","Y",TRUE,"OE","p","p",1338,TRUE,1
"3380","CVOE_D",12,1,4,44,"H 79","Number","N",TRUE,"OE","q","q",1038,TRUE,1
"3381","CVOE_D",12,1,4,45,"I 15","Letter","Y",FALSE,"CV","p","p",1014,TRUE,1
"3382","CVOE_D",12,1,4,46,"J 07","Letter","N",TRUE,"CV","q","q",849,TRUE,1
"3383","CVOE_D",12,1,4,47,"O 61","Number","Y",FALSE,"OE","q","q",1917,TRUE,1
"3384","CVOE_D",12,1,4,48,"P 58","Number","N",FALSE,"OE","p","p",750,TRUE,1
"3385","CVOE_D",12,1,4,49,"S 37","Letter","Y",TRUE,"CV","q","q",955,TRUE,1
"3386","CVOE_D",12,1,4,50,"U 61","Letter","N",FALSE,"CV","p","p",892,TRUE,1
"3387","CVOE_D",12,1,4,51,"A 17","Number","Y",FALSE,"OE","q","q",719,TRUE,1
"3388","CVOE_D",12,1,4,52,"D 85","Number","N",TRUE,"OE","q","q",1176,TRUE,1
"3389","CVOE_D",12,1,4,53,"E 20","Letter","Y",TRUE,"CV","p","p",1707,TRUE,1
"3390","CVOE_D",12,1,4,54,"H 86","Letter","N",FALSE,"CV","p","q",1041,FALSE,0
"3391","CVOE_D",12,1,4,55,"I 21","Number","Y",FALSE,"OE","q","q",1626,TRUE,1
"3392","CVOE_D",12,1,4,56,"J 29","Number","N",TRUE,"OE","q","q",1472,TRUE,1
"3393","CVOE_D",12,1,4,57,"O 13","Letter","Y",FALSE,"CV","p","p",854,TRUE,1
"3394","CVOE_D",12,1,4,58,"P 82","Letter","N",FALSE,"CV","q","q",817,TRUE,1
"3395","CVOE_D",12,1,4,59,"S 72","Number","Y",FALSE,"OE","p","p",2220,TRUE,1
"3396","CVOE_D",12,1,4,60,"U 84","Number","N",TRUE,"OE","p","p",763,TRUE,1
"3397","CVOE_D",12,1,4,61,"A 49","Letter","Y",FALSE,"CV","p","p",811,TRUE,1
"3398","CVOE_D",12,1,4,62,"D 91","Letter","N",TRUE,"CV","q","q",1054,TRUE,1
"3399","CVOE_D",12,1,4,63,"E 99","Number","Y",FALSE,"OE","q","q",826,TRUE,1
"3400","CVOE_D",12,1,4,64,"H 16","Number","N",FALSE,"OE","p","p",791,TRUE,1
"3401","CVOE_D",12,1,4,65,"I 45","Letter","Y",FALSE,"CV","q","p",885,FALSE,0
"3402","CVOE_D",12,1,4,66,"J 70","Letter","N",FALSE,"CV","q","q",2526,TRUE,1
"3403","CVOE_D",12,1,4,67,"O 22","Number","Y",TRUE,"OE","p","p",823,TRUE,1
"3404","CVOE_D",12,1,4,68,"P 41","Number","N",TRUE,"OE","q","q",653,TRUE,1
"3405","CVOE_D",12,1,4,69,"S 93","Letter","Y",TRUE,"CV","q","q",952,TRUE,1
"3406","CVOE_D",12,1,4,70,"U 70","Letter","N",TRUE,"CV","p","p",1102,TRUE,1
"3407","CVOE_D",12,1,4,71,"A 42","Number","Y",TRUE,"OE","p","p",2372,TRUE,1
"3408","CVOE_D",12,1,4,72,"D 85","Number","N",TRUE,"OE","q","q",1232,TRUE,1
"3409","CVOE_D",12,1,4,73,"E 68","Letter","Y",TRUE,"CV","p","p",669,TRUE,1
"3410","CVOE_D",12,1,4,74,"H 17","Letter","N",TRUE,"CV","q","q",1011,TRUE,1
"3411","CVOE_D",12,1,4,75,"I 70","Number","Y",TRUE,"OE","p","p",855,TRUE,1
"3412","CVOE_D",12,1,4,76,"J 88","Number","N",FALSE,"OE","p","p",874,TRUE,1
"3413","CVOE_D",12,1,4,77,"O 32","Letter","Y",TRUE,"CV","p","p",856,TRUE,1
"3414","CVOE_D",12,1,4,78,"P 95","Letter","N",TRUE,"CV","q","q",875,TRUE,1
"3415","CVOE_D",12,1,4,79,"S 98","Number","Y",FALSE,"OE","q","p",1115,FALSE,0
"3416","CVOE_D",12,1,4,80,"U 37","Number","N",FALSE,"OE","q","q",2308,TRUE,1
"3417","CVOE_D",12,1,4,81,"A 56","Letter","Y",TRUE,"CV","p","p",930,TRUE,1
"3418","CVOE_D",12,1,4,82,"D 57","Letter","N",TRUE,"CV","q","q",750,TRUE,1
"3419","CVOE_D",12,1,4,83,"E 93","Number","Y",FALSE,"OE","q","q",867,TRUE,1
"3420","CVOE_D",12,1,4,84,"H 27","Number","N",TRUE,"OE","q","q",985,TRUE,1
"3421","CVOE_D",12,1,4,85,"I 35","Letter","Y",FALSE,"CV","p","p",1079,TRUE,1
"3422","CVOE_D",12,1,4,86,"J 03","Letter","N",TRUE,"CV","q","q",712,TRUE,1
"3423","CVOE_D",12,1,4,87,"O 28","Number","Y",TRUE,"OE","p","p",750,TRUE,1
"3424","CVOE_D",12,1,4,88,"P 59","Number","N",TRUE,"OE","q","q",1891,TRUE,1
"3425","CVOE_D",12,1,4,89,"S 77","Letter","Y",TRUE,"CV","q","q",1359,TRUE,1
"3426","CVOE_D",12,1,4,90,"U 05","Letter","N",FALSE,"CV","p","p",784,TRUE,1
"3427","CVOE_D",12,1,4,91,"A 56","Number","Y",TRUE,"OE","p","p",973,TRUE,1
"3428","CVOE_D",12,1,4,92,"D 01","Number","N",TRUE,"OE","q","q",1185,TRUE,1
"3429","CVOE_D",12,1,4,93,"E 02","Letter","Y",TRUE,"CV","p","p",1023,TRUE,1
"3430","CVOE_D",12,1,4,94,"H 68","Letter","N",FALSE,"CV","q","q",1605,TRUE,1
"3431","CVOE_D",12,1,4,95,"I 05","Number","Y",FALSE,"OE","q","q",773,TRUE,1
"3432","CVOE_D",12,1,4,96,"J 55","Number","N",TRUE,"OE","q","q",1129,TRUE,1
"3433","CVOE_D",12,1,4,97,"O 73","Letter","Y",FALSE,"CV","p","p",1004,TRUE,1
"3434","CVOE_D",12,1,4,98,"P 41","Letter","N",TRUE,"CV","q","q",700,TRUE,1
"3435","CVOE_D",12,1,4,99,"S 92","Number","Y",FALSE,"OE","p","p",1096,TRUE,1
"3436","CVOE_D",12,1,4,100,"U 34","Number","N",TRUE,"OE","q","p",1363,FALSE,0
"3437","CVOE_D",12,1,4,101,"A 09","Letter","Y",FALSE,"CV","p","p",1364,TRUE,1
"3438","CVOE_D",12,1,4,102,"D 92","Letter","N",FALSE,"CV","q","q",900,TRUE,1
"3439","CVOE_D",12,1,4,103,"E 48","Number","Y",TRUE,"OE","p","p",815,TRUE,1
"3440","CVOE_D",12,1,4,104,"H 76","Number","N",FALSE,"OE","p","p",971,TRUE,1
"3441","CVOE_D",12,1,4,105,"I 44","Letter","Y",TRUE,"CV","p","p",990,TRUE,1
"3442","CVOE_D",12,1,4,106,"J 67","Letter","N",TRUE,"CV","q","q",812,TRUE,1
"3443","CVOE_D",12,1,4,107,"O 48","Number","Y",TRUE,"OE","p","p",767,TRUE,1
"3444","CVOE_D",12,1,4,108,"P 22","Number","N",FALSE,"OE","p","p",1183,TRUE,1
"3445","CVOE_D",12,1,4,109,"S 86","Letter","Y",FALSE,"CV","q","q",1117,TRUE,1
"3446","CVOE_D",12,1,4,110,"U 35","Letter","N",FALSE,"CV","p","p",950,TRUE,1
"3447","CVOE_D",12,1,4,111,"A 91","Number","Y",FALSE,"OE","q","q",1452,TRUE,1
"3448","CVOE_D",12,1,4,112,"D 78","Number","N",FALSE,"OE","p","p",823,TRUE,1
"3449","CVOE_D",12,1,4,113,"E 91","Letter","Y",FALSE,"CV","p","p",1053,TRUE,1
"3450","CVOE_D",12,1,4,114,"H 54","Letter","N",FALSE,"CV","q","q",1120,TRUE,1
"3451","CVOE_D",12,1,4,115,"I 65","Number","Y",FALSE,"OE","p","q",1049,FALSE,0
"3452","CVOE_D",12,1,4,116,"J 52","Number","N",FALSE,"OE","p","p",1332,TRUE,1
"3453","CVOE_D",12,1,4,117,"O 19","Letter","Y",FALSE,"CV","p","p",912,TRUE,1
"3454","CVOE_D",12,1,4,118,"P 48","Letter","N",FALSE,"CV","q","q",1990,TRUE,1
"3455","CVOE_D",12,1,4,119,"S 45","Number","Y",TRUE,"OE","q","q",764,TRUE,1
"3456","CVOE_D",12,1,4,120,"U 26","Number","N",TRUE,"OE","p","p",788,TRUE,1
"3457","CVOE_D",16,1,1,11,"A 71","","",FALSE,"CV","p","p",3638,TRUE,1
"3458","CVOE_D",16,1,1,12,"I 66","","",TRUE,"CV","p","p",1496,TRUE,1
"3459","CVOE_D",16,1,1,13,"S 30","","",FALSE,"CV","q","q",2051,TRUE,1
"3460","CVOE_D",16,1,1,14,"D 20","","",FALSE,"CV","q","q",687,TRUE,1
"3461","CVOE_D",16,1,1,15,"I 31","","",FALSE,"CV","p","p",695,TRUE,1
"3462","CVOE_D",16,1,1,16,"P 16","","",FALSE,"CV","q","q",618,TRUE,1
"3463","CVOE_D",16,1,1,17,"A 49","","",FALSE,"CV","p","p",662,TRUE,1
"3464","CVOE_D",16,1,1,18,"O 64","","",TRUE,"CV","p","p",2587,TRUE,1
"3465","CVOE_D",16,1,1,19,"D 02","","",FALSE,"CV","q","q",714,TRUE,1
"3466","CVOE_D",16,1,1,20,"P 81","","",TRUE,"CV","p","q",728,FALSE,0
"3467","CVOE_D",16,1,1,21,"J 58","","",FALSE,"CV","q","q",4563,TRUE,1
"3468","CVOE_D",16,1,1,22,"A 22","","",TRUE,"CV","p","p",1149,TRUE,1
"3469","CVOE_D",16,1,1,23,"J 72","","",FALSE,"CV","q","q",675,TRUE,1
"3470","CVOE_D",16,1,1,24,"P 91","","",TRUE,"CV","q","q",587,TRUE,1
"3471","CVOE_D",16,1,1,25,"E 19","","",FALSE,"CV","p","p",1993,TRUE,1
"3472","CVOE_D",16,1,1,26,"I 30","","",TRUE,"CV","p","p",1359,TRUE,1
"3473","CVOE_D",16,1,1,27,"D 91","","",TRUE,"CV","q","q",640,TRUE,1
